Report Date,label,00:00,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,Max Residual
Sun 26 Jun 2022,R2_A2_8380A,0.02672714,0.0067813993,0.007228017,0.1135788,0.11334622,0.047548413,0.042013645,0.060867786,0.027609587,0.0033767223,0.069000244,0.019118339,0.05867797,0.019336045,0.050860196,0.014165372,0.05208823,0.08114663,0.017238557,0.0054244995,0.007489234,0.0077462345,0.0042530894,0.0018656626,0.011792421,0.013079867,0.0048133135,0.015211493,0.005639583,0.0035621524,0.020558313,0.004469529,0.0064640343,0.0030435026,0.007953137,0.0049793124,0.0058454573,0.011199057,0.0061823726,0.012411416,0.026822567,0.01572591,0.030418634,0.024241805,0.030205786,0.0025579333,0.0032653809,0.01737392,0.036852777,0.027606845,0.015380621,0.031950712,0.011722028,0.038249195,0.002269566,0.0077751875,0.017662704,0.04148066,0.004837811,0.0065775514,0.0010548234,0.041695476,0.029353797,0.029003501,0.0044578314,0.005643785,0.031113565,0.010809064,0.0031667352,0.013132691,0.012707055,0.005435109,0.025169015,0.00043219328,0.0101260245,0.017774045,0.02707082,0.011304349,0.042665184,0.0010696054,0.0071790516,0.013249934,0.0702821,0.004152477,0.007946134,0.007894754,0.0053602457,0.035790265,0.019087315,0.015725344,0.023061514,0.028994203,0.030861378,0.035622835,0.03802219,0.021000057,0.1135788
Sun 26 Jun 2022,R2_M2_8431J,0.0092660785,0.023755848,0.00568074,0.020355374,0.054150194,0.006497085,0.0077881217,0.047025457,0.029628173,0.0054990947,0.04507178,0.027555302,0.009645075,0.014955148,0.017595977,0.014705047,0.008826643,0.0040816814,0.0102110505,0.004426837,0.0042914003,0.011485174,0.007125549,0.0009096861,0.0044177845,0.0016660243,0.0058874115,0.0042235777,0.014562245,0.002436947,0.00032177567,0.009697504,0.013566487,0.007704608,0.015842691,0.0016943216,0.0014972687,0.012212262,0.003075704,0.013669729,0.013817549,0.005063683,0.008198142,0.014844015,0.0050938725,0.0014220327,0.015116721,0.016987547,0.012938082,0.008245006,0.011994123,0.018241018,0.014569774,0.03366433,0.0042122006,4.813075e-05,0.014649093,0.012330517,0.020798415,0.0041412264,0.0019353479,0.018139914,0.0003733933,0.009774119,0.0013144761,0.015022576,0.009322956,0.0005723387,0.010122284,0.010145947,0.00577116,0.012478873,0.0029398352,0.009628549,0.0017882437,0.0077807754,0.0040982068,0.0060230345,0.010297582,0.00650239,0.00021219254,0.011902079,0.010907024,0.0063085705,0.010926813,0.0064322203,0.01748234,0.03175074,0.008841276,0.0029542744,0.01036109,0.01012291,0.004613772,0.008929759,0.010819867,0.0029497445,0.054150194
Sun 26 Jun 2022,R3_5889_1,0.006841384,0.0011382699,0.0029562637,0.00075453706,0.015770772,0.015186664,0.010708798,0.0054632314,6.722286e-05,0.0011404157,0.010215152,0.0072961487,0.026109751,0.006298296,0.016142149,0.0060564745,0.0019326434,0.0006237179,0.02027839,0.0065296367,0.004157394,0.005300183,0.0030002836,0.0038340557,0.0026549231,0.0043702647,0.0043005496,0.002380915,0.000867106,0.0007087849,0.0070933513,0.005023757,0.00081864,0.0049552023,0.010171428,0.0012657046,0.002254691,0.013521116,0.005962558,0.0056822672,0.0038076565,0.0051017404,0.0007802695,0.0035058707,0.0021866933,0.007463306,0.003854528,0.00056456774,0.008162536,0.021901071,0.01993817,0.010978587,0.0013646558,0.0018764734,0.0045747533,0.010135651,0.007234551,0.018128484,0.005929686,0.0037524402,0.004861042,0.0049162693,0.0083283335,0.014028989,0.009896148,0.007480886,0.014234539,0.0053327866,0.005659282,0.0036441907,0.0030740537,0.00086136535,0.0005248673,0.002630677,0.008952711,0.00018061697,0.0007293001,0.003475707,0.010125011,0.0023202486,0.00037313625,0.007356871,0.003366854,0.007867508,0.0068216287,0.0030062348,0.0039973557,0.0022459216,0.011935454,0.0013936609,0.00016040355,0.015893877,0.0056433827,0.0021300018,0.00324025,0.014045719,0.026109751
Sun 26 Jun 2022,R3_M20_6576A,0.006656185,0.027084976,0.012417182,0.05123909,0.0053659976,0.094121695,0.031760037,0.008591324,0.024935395,0.036473006,0.01055795,0.013838828,0.008774325,0.007043764,0.0033688098,0.006040871,0.014215231,0.0180569,0.027650282,0.03812942,0.022455081,0.03483893,0.003725782,0.008708715,0.0046721697,0.006801456,0.013249859,0.017656282,0.018086672,0.0033778548,0.017535254,0.030557603,0.022911504,0.00080432,0.001111865,0.023632467,0.006765902,0.016664505,0.014941752,0.014530599,0.015329778,0.017231643,0.012677491,0.008694291,0.0061347485,0.0071641803,0.013058841,0.0025585294,0.012448192,0.029271543,0.03086245,0.015155673,0.021579206,0.0023913383,0.027449906,0.010435879,0.0002592206,0.009258151,0.007793188,0.036423445,0.018521816,0.020253778,0.00859347,0.024985284,0.034506947,0.028442532,0.00793457,0.02046755,0.002426654,0.017528117,0.011977285,0.0402368,0.029292166,0.03643042,0.024840206,0.05090621,0.030362308,0.013139248,0.006790936,0.027079284,0.020291746,0.0030589104,0.029081255,0.023141295,0.01685673,0.020703822,0.029505461,0.018592268,0.039837837,0.018333271,0.033437908,0.07576269,0.14954653,0.0121457875,0.013039559,0.03186509,0.14954653
Sun 26 Jun 2022,R4_M2_8545A,0.017648578,0.04380843,0.0012160242,0.01988691,0.13313657,0.006569952,0.06443751,0.02324742,0.044602066,0.030420989,0.021951482,0.002791524,0.027661487,0.013203576,0.019370914,0.003091678,0.03525716,0.02861353,0.007796243,0.0036083385,0.03344886,0.008428082,0.0016911179,0.0047646686,0.0041648783,0.0031431466,0.010327518,0.0023081973,0.0028760508,0.0136313215,0.016136862,0.019109212,0.015126765,0.004661083,0.016351044,0.025915116,0.004247591,0.029663384,0.014881998,0.039128274,0.030868381,0.008354306,0.0060274303,0.033031255,0.004204005,0.0035671294,0.0053614676,0.015347153,0.016693652,0.03243187,0.008361787,0.010031879,0.036148816,0.0045606494,0.0016624033,0.02916032,0.02641815,0.018582463,0.010730177,0.014374226,0.009856343,0.018130302,0.0061695576,0.01566878,0.012889624,0.012599647,0.00035008788,0.001786679,0.027513355,0.0030579567,0.022186548,0.011020958,0.006496191,0.006185606,0.009069771,0.014908165,0.009987533,0.018143177,0.0008829981,0.048223466,0.012736052,0.007825822,0.011910439,0.017699689,0.002978608,0.025820285,0.011927992,0.01204057,0.025470763,0.0018047541,0.01592514,0.008302018,0.024436802,0.006295383,0.004145682,0.009998336,0.13313657
Sun 26 Jun 2022,R4_M2_8565A,0.010950506,0.0344674,0.00847441,0.010324299,0.123085976,0.007816792,0.065829575,0.038827956,0.061122566,0.0697189,0.025392637,0.0038690418,0.0131029785,0.011849821,0.027097851,0.0026557744,0.03602174,0.03157098,0.02083072,0.018181548,0.02760695,0.0024178699,0.0023397729,0.006307248,0.0038909614,0.005061198,0.012854427,0.0003650561,0.008891255,0.009153053,0.009755157,0.025814377,0.013621032,0.0051817,0.009417087,0.019694403,0.0046198815,0.03344834,0.009578288,0.04025477,0.031172395,0.0016156137,0.0069743097,0.0132623315,0.01598072,0.0028951764,0.0034360588,0.012348086,0.010923594,0.03794691,0.010113716,0.007211685,0.022070795,0.0066738427,0.011641175,0.030417502,0.01929012,0.020286083,0.0043699145,0.020182192,0.0024256706,0.019521207,0.02102232,0.01252526,0.02301827,0.016438782,0.010230392,0.001021564,0.024807632,0.0065654963,0.019881815,0.012233406,0.002874136,0.010368362,0.0014505386,0.019245386,0.01492466,0.03032346,0.007436186,0.0444995,0.0046580583,0.009652734,0.013594866,0.015026063,0.0019906163,0.022970527,0.0011889637,0.028826281,0.045656502,0.0013982058,0.02226621,0.00769493,0.029652,0.010163575,0.005631849,0.0064079165,0.123085976
Sun 27 Feb 2022,R1_M20_6468A,0.008122459,0.046679035,0.028474942,0.013059422,0.0064727217,0.015007436,0.0077938735,0.003724888,0.012294486,0.036864832,0.007543087,0.032514602,0.007654205,0.00014176965,0.015158027,0.0003401488,0.003197223,0.0041772947,0.027375042,0.022166938,0.018386938,0.021977045,0.00080958754,0.0033494458,0.0038232505,0.0072027147,0.020870924,0.0048708767,0.002410777,0.014466748,0.008293226,0.00983946,0.006737232,0.0012426823,0.0024425983,0.0052040666,0.016627252,0.0016227961,0.039454162,0.0075032115,0.0162552,0.0003298223,0.042043418,0.025393963,0.0077756643,0.02118975,0.012257725,0.0030291975,0.023816496,0.027988195,0.015362263,0.0097694695,0.0038160384,0.0025556386,0.013867825,0.0070723295,0.012299448,0.0020483434,0.012948811,0.024066806,0.021415144,0.006076306,0.017576039,0.033304334,0.009360582,0.04066485,0.027582139,0.009942055,0.0044580996,0.0029900074,0.0056168437,0.029199213,0.021381646,0.013384044,0.0112454,0.010097802,0.01455006,0.03374809,0.0004943013,0.01103735,0.026151836,0.001434952,0.013005406,0.013153195,0.014602959,0.03831044,0.0053850412,0.0064192414,0.0030207038,0.0076657683,0.019484788,0.023787051,0.017872036,0.021014929,0.019795626,0.0033248514,0.046679035
Sun 27 Feb 2022,R1_M20_6477A,0.0077313483,0.04589854,0.016831234,0.0032059401,0.034474462,0.008624285,0.0021177381,0.008245483,0.019626215,0.039931953,0.001415804,0.057479903,0.04558973,0.0016179234,0.010820493,0.005734399,0.0023210645,0.007327862,0.0039998293,0.0026073158,0.022486657,0.022664182,0.010312058,0.0092231035,0.0037693866,0.0075640716,0.019828424,0.0054397956,0.011047609,0.01311367,0.011605442,0.0062020123,0.003225252,0.0026096702,0.0037846863,0.004779801,0.0031950772,0.01846826,0.053195864,0.011460215,0.008650959,0.005493641,0.043447286,0.025491863,0.0028607547,0.011826515,0.01765865,0.012680024,0.021436334,0.029238313,0.0025469363,0.016368568,0.0014598668,0.012515128,0.017222583,0.0047195256,0.025711477,0.011656314,0.026043087,0.0293006,0.01864475,0.011046171,0.005390942,0.006550759,0.011686295,0.037353933,0.027071178,0.012411922,0.0025304854,0.002371192,0.019620925,0.01248157,0.00839442,0.0020734072,0.004150659,0.01830718,0.014145553,0.02501461,0.0007864237,0.007001549,0.025105238,0.0035330355,0.006818235,0.021386355,0.0028872192,0.030579478,0.007491857,0.0025658906,0.0015631914,0.0064738393,0.010936379,0.037478566,0.031725988,0.017352685,0.02584204,0.009140536,0.057479903
Sun 27 Feb 2022,R1_M25_4094A,0.03466469,0.0149194,0.035411507,0.0028507113,0.01642847,0.010246009,0.029443055,0.0012433529,0.0049224794,0.06344253,0.0036767125,0.012343913,0.019238174,0.03385341,0.026243418,0.120271266,0.053847373,0.080574706,0.044348285,0.15585497,0.1636318,0.04994911,0.027647763,0.026865184,0.0018888563,0.0137643665,0.0011360347,0.004736349,0.0041727424,0.0034459084,0.008238494,0.005056888,0.00074490905,0.02932021,0.010773033,0.04397592,0.013584495,0.079182684,0.023006737,0.013582528,0.009154558,0.03507459,0.0395301,0.004443586,0.022425473,0.028691232,0.05073917,0.02273488,0.02083236,0.06115526,0.059188604,0.0021420717,0.0018002391,0.018657923,0.10507405,0.08074504,0.033743262,0.007961512,0.018735528,0.030058682,0.009329379,0.05599332,0.026211083,0.03814125,0.020213485,0.020400465,0.017531216,8.380413e-05,0.018362582,0.0058640838,0.0040616393,0.042699277,0.021672547,0.00037249923,0.007145554,0.036473393,0.039771438,0.00835374,0.016830742,0.0209046,0.032613456,0.041005045,0.022923738,0.031056553,0.035375476,0.009270281,0.05837652,0.01808098,0.00411734,0.045220256,0.00909242,0.019114435,0.05154358,0.025397032,0.04030645,0.012963213,0.1636318
Sun 27 Feb 2022,R2_A2_8362A,0.0068219304,0.0082579255,0.018527627,0.024565518,0.030554593,0.01129505,0.012773365,0.0030878782,0.0068576634,0.031111479,0.028920233,0.058650613,0.07090789,0.005033076,0.014720082,0.053802192,0.022200465,0.054798663,0.018823966,0.028524041,0.093213275,0.016775817,0.0153962225,0.0030942112,0.0047438517,0.014873564,0.033859283,0.0051537007,0.015716985,0.008191884,0.027651846,0.012759715,0.024538636,0.038809672,0.03503844,0.0032586157,0.23147285,0.11075005,0.13153505,0.02636993,0.022999525,0.0024709702,0.022326589,0.0026406646,0.012890875,0.010069072,0.021238923,0.01342386,0.019571364,0.075610936,0.024585962,0.008668244,0.016519308,0.00030732155,0.06700623,0.04426694,0.029108465,0.045075834,0.012356222,0.040397286,0.014926016,0.0054571033,0.027931988,0.0113222,0.010059297,0.014622271,0.0337497,0.04385239,0.01048106,0.028150797,0.010847151,0.019265532,0.037371278,0.04121265,0.015866578,0.016103923,0.027823329,0.021605998,0.017340958,0.020748585,0.013324857,0.057320535,0.08594769,0.008923292,0.016272843,0.0275774,0.00019347668,0.0031293035,0.012423873,0.03010267,0.047764838,0.024364829,0.027307242,0.029281348,0.0018540621,0.003133446,0.23147285
Sun 27 Feb 2022,R2_A2_8380A,0.0018479824,0.010100424,0.0022900105,0.03485635,0.0021342933,0.0609695,0.03195837,0.019868731,0.02741924,0.06266439,0.032226205,0.0048235357,0.0028516948,0.0068081915,0.0102395415,0.00637576,0.017592281,0.057815954,0.017510489,0.022746384,0.08295582,0.026542887,0.014981419,0.0032350123,0.01093974,0.010597773,0.02022425,0.0008354187,0.0018427074,0.002418667,0.026370496,0.0049347132,0.015705585,0.03735447,0.02012974,0.013810456,0.18222533,0.071249545,0.12471163,0.019934893,0.013371229,0.018285513,0.007987559,0.0030835867,0.016725719,0.038937867,0.06112945,0.009845436,0.011438906,0.012403548,0.005900264,0.020582736,0.009686828,0.017931342,0.06324643,0.020845354,0.030315876,0.02807939,0.0025379062,0.056666076,0.012540877,0.016710103,0.0029607415,0.00172472,0.004431784,0.03090185,0.010744274,0.034122705,0.008376777,0.030147731,0.0013722777,0.023344636,0.036007702,0.029604763,0.0086431205,0.0058616996,0.012205958,0.0228706,0.033396035,0.0031758249,0.025646895,0.065538734,0.0695672,0.0042300224,0.004337847,0.011140585,0.004961431,0.023113906,0.00231874,0.046083987,0.01987946,0.0152024925,0.023346722,0.02281478,0.0097799,0.0066010654,0.18222533
Sun 27 Feb 2022,R2_M2_8431J,0.014975265,0.0066013783,0.0045399964,0.028264537,0.0018258542,0.01596485,0.007986635,0.0072608143,0.009612054,0.00025613606,0.0041701198,0.01026696,0.0011906922,0.0035715103,0.011048928,0.010740355,0.006983027,0.036584616,0.015590914,0.04383546,0.019310847,0.0052221008,0.0030844249,0.0055171773,0.003207313,0.00073674694,0.0037159845,0.0033593103,0.0016397759,0.011076886,0.011408415,0.008017898,0.007793866,0.020592056,0.0034307763,0.0013888404,0.047084764,0.011133924,0.0829359,0.010422975,0.0069220364,0.013067663,0.013270944,0.010015309,0.015672758,0.016919866,0.011755496,0.007632047,0.0054768175,0.006589055,0.011990696,0.013263136,0.00015351176,0.008532733,0.011688113,0.025726646,0.0047201216,0.015853837,0.020229548,0.039519504,0.0076571405,0.0033140779,0.020282358,0.0005773604,0.005393848,0.0058712065,0.0027530938,0.0097145885,0.0049962103,0.01104565,0.0049749613,0.006028056,0.0024442226,0.03946069,0.0072191954,0.0009198338,0.0073747635,0.025209785,0.0027736872,0.012547582,0.011986166,0.029349357,0.008178368,0.001363486,0.010641992,0.006302446,0.004640922,0.013897374,0.0026167333,0.011158094,0.022272766,0.027779296,0.030640572,0.019084468,0.006797835,0.010165073,0.0829359
Sun 27 Feb 2022,R3_5889_1,0.014565771,0.009805489,0.0095056165,0.00073003396,0.0008826088,0.03171148,0.014840879,0.013882808,0.0036312267,0.018155485,0.019943817,0.01251846,0.022100165,0.01791797,0.010648109,0.0063753873,0.009831021,0.0031946106,0.0047214143,0.005087344,0.0074216127,0.0026938114,0.0008849995,0.0031571975,0.002369862,0.0035125203,0.0029024351,0.0067015737,0.0013365913,0.003980631,0.007395055,0.0030072965,0.0035798997,0.00076967105,0.008088345,0.0023838766,0.0047273897,0.0028041862,0.0076932237,0.003316626,0.0018006787,0.001150839,0.00014104694,0.00015755743,0.006880209,0.0069573745,0.01521147,0.0015137121,0.0063874647,0.0034504533,0.0048538744,0.002637349,0.010665551,0.006539881,0.008934304,0.008238524,0.0065150335,0.002112843,0.009791426,0.009130575,0.017708391,0.010535896,0.012891386,0.010455724,0.004766479,0.0046489798,0.0019412115,0.010622539,0.0028064102,0.0054105595,0.008775793,0.0035010315,0.0014642328,0.0036053285,0.004624594,0.004854623,0.0014166534,0.0019495226,0.0029077046,0.0035438687,0.0016522147,0.006498916,0.0005724244,0.0124173425,0.008122321,0.0056082495,0.0036494657,0.008752856,0.010829665,0.012702743,0.010436799,0.0020126812,0.015213301,0.009908315,0.006197989,0.0007521752,0.03171148
Sun 27 Feb 2022,R3_M20_6576A,0.016917303,0.023734242,0.0028520525,0.016530871,0.026838988,0.0049770772,0.027672738,0.017911881,0.024563313,0.005178541,0.032193854,0.06111957,0.050689667,0.017430022,0.006164089,0.001042828,0.0091757625,0.004248865,0.011984423,0.0001565367,0.004493721,0.0123726055,0.010914005,0.013643503,0.0012521073,0.003831111,0.00043898076,0.0077192783,0.019287087,0.005409509,0.011005983,0.012398779,4.3213367e-05,0.011911422,4.8190355e-05,0.0041472316,0.014275849,0.030758917,0.035481542,0.014172494,0.0055152774,0.037416458,0.0018467903,0.012975454,0.018045008,0.00581789,0.012491345,0.015989661,0.016235113,0.0018547177,0.025472939,0.021365762,0.00568676,0.0013334751,0.032016873,0.01162231,0.0069667697,0.022570908,0.03920898,0.008556366,0.014926702,0.011756629,0.0022434294,0.011917055,0.04200992,0.0178383,0.02150786,0.041581273,0.0065215826,0.015339166,0.028086543,0.011426449,0.007894963,0.00021135807,0.023250937,0.0134136975,0.0024507046,0.022865266,0.019248545,0.031128824,0.009440139,0.030241981,0.025733352,0.016855478,0.015661925,0.01638624,0.016342223,0.0005631447,0.013439864,0.0026544183,0.0002090931,0.020113692,0.0013116747,0.0021622628,0.0028862953,0.01316914,0.06111957
Sun 27 Feb 2022,R4_M2_8545A,0.0063521564,0.02200839,0.009369686,0.017905593,0.02587919,0.0039675683,0.005533904,0.01707974,0.046863988,0.015722916,0.006695226,0.0024433136,0.011726141,0.011708394,0.004863791,0.010307148,0.013322659,0.008933593,0.007373467,0.0013467818,0.008707147,0.03475307,0.011245456,0.005924031,0.0029417612,0.0027970374,0.011191767,0.010279037,0.007209748,0.0048317313,0.012679905,0.0017588288,0.0034349188,0.0034086853,0.017619133,0.009620264,0.011986256,0.06758647,0.07771897,0.014779866,0.008875936,0.0039289296,0.034466863,0.0045057535,0.020121187,0.012198389,0.019264907,0.023192048,0.035292536,0.018681675,0.009649903,0.004158467,0.0002796948,0.023363024,0.014844984,0.017409623,0.011862904,0.011677116,0.045435727,0.012111664,0.011672407,0.0037692487,0.005582869,0.020755678,0.0021263063,0.011205792,0.00060510635,0.019068897,0.00983426,0.006224036,0.015448213,0.015376002,0.005035013,0.012719482,0.006536782,0.007407993,0.0036285818,0.0037700832,0.01261729,0.0025666654,0.023526952,0.0072433203,0.020969972,0.01857543,0.021172956,0.024291426,0.019043595,0.015914857,0.027164549,0.023269773,0.0060566664,0.004243687,0.03280142,0.026683062,0.0057768226,0.0058034137,0.07771897
Sun 27 Feb 2022,R4_M2_8565A,0.0054145455,0.023905754,0.010478705,0.023839995,0.023476005,0.0053377748,0.0040900856,0.0273237,0.05340661,0.0031820983,0.013015643,0.009539098,0.0039028823,0.015084952,0.001206696,0.0040725544,0.0048344135,0.006230261,0.002788797,0.002849035,0.011023715,0.04028192,0.007940728,0.0080663785,0.007041335,0.0006436296,0.012195177,0.011634208,0.006179765,0.0059585124,0.012817472,0.0024497285,0.0053166,0.0065113604,0.0209371,0.0133859515,0.01786147,0.06984131,0.060080945,0.002019763,0.009814769,0.006325662,0.039761364,0.0015392005,0.020925462,0.011304945,0.0027089715,0.033127606,0.029458046,0.022216707,0.01839614,0.00021594763,0.0022034645,0.023824602,0.014560759,0.015892625,0.0072436333,0.008834183,0.032794863,0.011778414,0.01678279,0.0038354099,0.003957391,0.027595043,0.004047692,0.0053322613,0.00883311,0.020683467,0.0052283406,0.009342313,0.021814108,0.021318674,0.0011617839,0.009066254,0.012143478,0.006883949,0.006117463,0.0040688664,0.0152242035,0.0028047562,0.017501906,0.006020695,0.014717191,0.009286657,0.013629302,0.021489084,0.024266303,0.025709704,0.02016744,0.01546146,0.0065629184,0.005488932,0.022285342,0.015236437,0.004054323,0.0057910755,0.06984131
Sun 27 Nov 2022,R1_M20_6468A,0.024096876,0.012344509,0.0034830868,0.015145108,0.0012535453,0.009335965,0.028118238,0.0019481927,0.01363337,0.0552143,0.02105023,0.027636975,0.013441622,0.010760337,0.0004261583,0.008155808,0.013702989,0.03282821,0.00484021,0.008791402,0.013760924,0.00014926493,0.011497103,0.0052452385,0.0037053972,0.0014081597,0.0140435845,0.0032901466,0.008041777,0.017127253,0.020039685,0.020533703,0.01293084,0.0077071786,0.016577274,0.009796113,0.019602835,0.018090472,0.017920077,0.03867951,0.0121668875,0.04592237,0.028667927,0.0018702149,0.025052011,0.025238156,0.025357246,0.012737542,0.009853065,0.020678908,0.017015338,0.002123773,0.009177774,0.016570687,0.0040495396,0.015253484,0.023717701,0.022703916,0.027880162,0.0041157007,0.0034288466,0.04298681,0.00503394,0.011133701,0.003553927,0.008350015,0.03454271,0.037739724,0.021901399,0.054927647,0.031764776,0.008680701,0.043058246,0.057641298,0.029756457,0.06055078,0.011667639,0.05421555,0.009839505,0.010564446,0.012842074,0.009861976,0.002657473,0.012750447,0.024620295,0.026960343,0.0015520751,0.007726997,0.021702021,0.019821212,0.03536138,0.027968198,0.019136488,0.03248301,0.011395663,0.0006009042,0.06055078
Sun 27 Nov 2022,R1_M20_6477A,0.01872775,0.0010613501,0.014931649,0.011648655,0.007057458,0.033453733,0.027025983,0.029051185,0.019998446,0.05837235,0.0003283769,0.024805143,0.014816895,0.012663886,0.008224174,0.014371216,0.03918302,0.031406462,0.015648514,0.0073507875,0.013887122,0.010659106,0.016531669,0.006959006,0.0049841255,0.0005455613,0.014842175,0.010486022,0.010340497,0.015790276,0.010875471,0.014754921,0.012848258,0.016021252,0.014774948,0.016942471,0.022729397,0.015546173,0.013663322,0.03801766,0.008636445,0.04024756,0.024002135,0.0076078176,0.01037842,0.020140767,0.018071145,0.007230401,0.02444467,0.017164469,0.012016654,0.008946985,0.009678155,0.019361287,0.0042110085,0.037542284,0.008782119,0.013323069,0.02227974,0.005127698,0.016568542,0.04859683,0.016922355,0.006391138,0.015408099,0.0075066686,0.017422616,0.060385317,0.031503648,0.063242525,0.04136935,0.008924484,0.05083686,0.06414184,0.027018458,0.05467403,0.017069876,0.06577441,0.014302433,0.0077246428,0.006174654,0.0074821413,0.011174262,0.0030714273,0.03752935,0.043969035,0.0044853985,0.0032390654,0.034605384,0.023271963,0.042485714,0.01795131,0.02773799,0.043824494,0.012305081,0.008833557,0.06577441
Sun 27 Nov 2022,R1_M25_4094A,0.0403229,0.005218506,0.023421317,0.005541086,0.046253204,0.004210323,0.022506565,0.039454073,0.033586264,0.010395527,0.004600227,0.03332913,0.012137711,0.08828837,0.09720254,0.02543518,0.012966692,0.013914406,0.0035731494,0.027036428,0.0474208,0.00030992925,0.027158096,0.0063064843,0.017485023,0.018059045,0.008083552,0.005707279,0.020862237,0.017709821,0.022257939,0.006880492,0.027896628,0.01344493,0.0066840947,0.03392908,0.024507582,0.02717945,0.02696383,0.004993081,0.04809773,0.015833318,0.010588825,0.0368644,0.0059221983,4.4107437e-05,0.015374482,0.0020790696,0.0021158457,0.05078113,0.007189095,0.04368967,0.07467371,0.009439766,0.15235251,0.09081745,0.094851196,0.10760546,0.016970932,0.0036598444,0.021407366,0.0022156239,0.032931745,0.03580004,0.026055992,0.039962173,0.004471302,0.041960657,0.033359945,0.03559798,0.023176968,0.020745039,0.023765028,0.05048591,0.051641166,0.015803933,0.039749265,0.009764791,0.004567325,0.0006927252,0.003006965,0.043499112,0.0049705207,0.019142121,0.0342533,0.028630972,0.0032185316,0.0064089894,0.031997025,0.019932002,0.0054955482,0.04252228,0.047469735,0.03780687,0.0030160248,0.011995465,0.15235251
Sun 27 Nov 2022,R3_5889_1,0.028609984,0.0065090917,0.0017317738,6.109476e-06,3.9013103e-05,0.017811429,0.0023283996,0.027374815,0.0069929566,0.021214493,0.014626518,0.017313398,0.0018428378,0.0010306314,0.002776932,0.018819306,0.013069319,0.00042222254,0.009434041,0.012776941,0.0038051568,3.296882e-07,0.0015412839,0.0033118753,0.0021076966,0.0072704684,0.0054398496,0.0040955152,0.005617501,0.0033711009,0.008677263,0.016734019,0.0037146788,0.011479024,0.005887771,0.0058138035,0.00021762587,0.04394557,0.005906377,0.022126045,0.009773772,0.019417848,0.0022966117,0.008755453,0.026493251,0.004375361,0.0032629594,0.008535072,0.005766362,0.00018759072,0.009352744,0.009553194,0.009691741,0.004634492,0.020045765,0.0015840605,0.0029350817,0.0063945465,0.007802259,0.0035382658,0.004142631,0.0043120123,0.0001722537,0.009295184,0.0030811466,0.015928142,0.002519805,0.00010070205,0.008709554,0.0020254739,0.0005027056,0.008968964,0.005692836,0.0005940944,0.00035484135,0.002950836,0.007968947,0.007329721,0.0073359646,0.00011765584,0.0031710006,0.0017380845,0.0046404973,0.005083889,0.011358768,0.0012638718,0.0009939224,0.00018690899,0.00036007538,0.00051164255,0.004814189,0.012428489,0.0045375116,0.0016847942,0.004768312,0.002708572,0.04394557
Sun 27 Nov 2022,R3_M20_6576A,0.0029333532,0.051148772,0.016177982,0.0198932,0.017042309,0.01355201,0.04924032,0.042814463,0.0031123757,0.02597186,0.011918575,0.0119484365,0.008631989,0.01660332,0.0064953715,0.014323056,0.025646701,0.016077906,0.00814943,0.0023664385,0.029639885,0.0007453859,0.003162235,0.0027065873,0.002386637,0.007053748,0.0065633133,0.011561826,0.0059162676,0.008856341,0.00815624,0.0006208569,0.020757109,0.013063267,0.012269869,0.002830863,0.014940381,0.027038306,0.0057985783,0.014463544,0.028724194,0.012413532,0.004099548,0.009530216,0.016171515,0.014327735,0.013961673,0.015502334,0.048161745,0.027600408,0.045965374,0.03335744,0.0029016137,0.051386356,0.01672399,0.016158879,0.01000911,0.0049636066,0.010565877,0.027510107,0.013604879,0.02389884,0.0015432239,0.0034974217,0.0028889477,0.01868558,0.0061938167,0.03366375,0.022220641,0.028799444,0.026836485,0.023289502,0.06845552,0.026955277,0.0026022196,0.007612258,0.044306308,0.054340124,0.011220038,0.001647979,0.0044676065,0.003923446,0.008845955,0.009885579,0.003097564,0.009063691,0.020884693,0.0056371093,0.032129258,0.009162754,0.019610584,0.0020316988,0.011017501,0.0155406445,0.019885764,0.026662305,0.06845552
