,Report Date,label,Max Residual
912,Mon 31 Jan 2022,R2_M2_8431J,0.038356036
913,Mon 31 Jan 2022,R3_5889_1,0.037475366
914,Mon 31 Jan 2022,R3_M20_6576A,0.09791052
915,Mon 31 Jan 2022,R4_M2_8545A,0.05770032
916,Mon 31 Jan 2022,R4_M2_8565A,0.05619642
917,Mon 31 Oct 2022,R1_M20_6468A,0.04692898
918,Mon 31 Oct 2022,R1_M20_6477A,0.052557945
919,Mon 31 Oct 2022,R2_M2_8431J,0.07706404
920,Mon 31 Oct 2022,R3_5889_1,0.04229389
921,Mon 31 Oct 2022,R3_M20_6576A,0.06982598
922,Mon 31 Oct 2022,R4_M2_8545A,0.0688629
923,Sat 01 Jan 2022,R1_M20_6468A,0.047881484
924,Sat 01 Jan 2022,R1_M20_6477A,0.040148944
925,Sat 01 Jan 2022,R1_M25_4094A,0.05354929
926,Sat 01 Jan 2022,R2_A2_8362A,0.11177981
927,Sat 01 Jan 2022,R2_A2_8380A,0.09394556
928,Sat 01 Jan 2022,R2_M2_8431J,0.052473903
929,Sat 01 Jan 2022,R3_5889_1,0.026578978
930,Sat 01 Jan 2022,R3_M20_6576A,0.060918093
931,Sat 01 Jan 2022,R4_M2_8545A,0.08279812
932,Sat 01 Jan 2022,R4_M2_8565A,0.09614658
933,Sat 01 Oct 2022,R3_5889_1,0.043426238
934,Sat 02 Apr 2022,R1_M20_6468A,0.06578988
935,Sat 02 Apr 2022,R1_M20_6477A,0.08508435
936,Sat 02 Apr 2022,R1_M25_4094A,0.27758843
937,Sat 02 Apr 2022,R2_A2_8362A,0.24123812
938,Sat 02 Apr 2022,R2_A2_8380A,0.18068218
939,Sat 02 Apr 2022,R2_M2_8431J,0.093827456
940,Sat 02 Apr 2022,R3_5889_1,0.108471945
941,Sat 02 Apr 2022,R3_M20_6576A,0.08087525
942,Sat 02 Apr 2022,R4_M2_8545A,0.09052476
943,Sat 02 Apr 2022,R4_M2_8565A,0.07917103
944,Sat 02 Jul 2022,R1_M20_6468A,0.096352965
945,Sat 02 Jul 2022,R1_M20_6477A,0.088662684
946,Sat 02 Jul 2022,R1_M25_4094A,0.12733978
947,Sat 02 Jul 2022,R2_A2_8362A,0.113470495
948,Sat 02 Jul 2022,R2_A2_8380A,0.11885905
949,Sat 02 Jul 2022,R2_M2_8431J,0.051518977
950,Sat 02 Jul 2022,R3_5889_1,0.03023459
951,Sat 02 Jul 2022,R3_M20_6576A,0.080929875
952,Sat 02 Jul 2022,R4_M2_8545A,0.059233278
953,Sat 02 Jul 2022,R4_M2_8565A,0.07202749
954,Sat 03 Dec 2022,R1_M20_6468A,0.10594702
955,Sat 03 Dec 2022,R1_M20_6477A,0.098974824
956,Sat 03 Dec 2022,R1_M25_4094A,0.12712973
957,Sat 03 Dec 2022,R2_M2_8431J,0.048005372
958,Sat 03 Dec 2022,R3_5889_1,0.039699294
959,Sat 03 Dec 2022,R3_M20_6576A,0.055015266
960,Sat 03 Dec 2022,R4_M2_8545A,0.04605125
961,Sat 03 Dec 2022,R4_M2_8565A,0.041950494
962,Sat 03 Sep 2022,R1_M20_6468A,0.103958935
963,Sat 03 Sep 2022,R1_M20_6477A,0.12324816
964,Sat 03 Sep 2022,R1_M25_4094A,0.07746881
965,Sat 03 Sep 2022,R2_A2_8362A,0.07211751
966,Sat 03 Sep 2022,R2_A2_8380A,0.07059246
967,Sat 03 Sep 2022,R2_M2_8431J,0.038008906
968,Sat 03 Sep 2022,R3_5889_1,0.031434968
969,Sat 03 Sep 2022,R3_M20_6576A,0.128427
970,Sat 03 Sep 2022,R4_M2_8545A,0.07410151
971,Sat 03 Sep 2022,R4_M2_8565A,0.092400104
972,Sat 04 Jun 2022,R1_M20_6468A,0.056458116
973,Sat 04 Jun 2022,R1_M20_6477A,0.05739209
974,Sat 04 Jun 2022,R1_M25_4094A,0.104596555
975,Sat 04 Jun 2022,R2_A2_8362A,0.06746894
976,Sat 04 Jun 2022,R2_A2_8380A,0.075149655
977,Sat 04 Jun 2022,R2_M2_8431J,0.056237638
978,Sat 04 Jun 2022,R3_5889_1,0.024629114
979,Sat 04 Jun 2022,R3_M20_6576A,0.045657992
980,Sat 04 Jun 2022,R4_M2_8545A,0.044373587
981,Sat 04 Jun 2022,R4_M2_8565A,0.04171163
982,Sat 05 Feb 2022,R1_M20_6468A,0.08331421
983,Sat 05 Feb 2022,R1_M20_6477A,0.09107995
984,Sat 05 Feb 2022,R1_M25_4094A,0.14059514
985,Sat 05 Feb 2022,R2_A2_8362A,0.08760697
986,Sat 05 Feb 2022,R2_A2_8380A,0.123947024
987,Sat 05 Feb 2022,R2_M2_8431J,0.0736085
988,Sat 05 Feb 2022,R3_5889_1,0.027931225
989,Sat 05 Feb 2022,R3_M20_6576A,0.0813086
990,Sat 05 Feb 2022,R4_M2_8545A,0.06640467
991,Sat 05 Feb 2022,R4_M2_8565A,0.058657497
992,Sat 05 Mar 2022,R1_M20_6468A,0.08589727
993,Sat 05 Mar 2022,R1_M20_6477A,0.11362052
994,Sat 05 Mar 2022,R1_M25_4094A,0.077961445
995,Sat 05 Mar 2022,R2_A2_8362A,0.14949834
996,Sat 05 Mar 2022,R2_A2_8380A,0.13400716
997,Sat 05 Mar 2022,R2_M2_8431J,0.045349345
998,Sat 05 Mar 2022,R3_5889_1,0.061798282
999,Sat 05 Mar 2022,R3_M20_6576A,0.20009369
1000,Sat 05 Mar 2022,R4_M2_8545A,0.073341966
1001,Sat 05 Mar 2022,R4_M2_8565A,0.07615405
1002,Sat 05 Nov 2022,R1_M20_6468A,0.10342872
1003,Sat 05 Nov 2022,R2_M2_8431J,0.045542434
1004,Sat 05 Nov 2022,R3_5889_1,0.027049094
1005,Sat 05 Nov 2022,R3_M20_6576A,0.10371232
1006,Sat 05 Nov 2022,R4_M2_8545A,0.074304074
1007,Sat 06 Aug 2022,R1_M20_6468A,0.09337634
1008,Sat 06 Aug 2022,R1_M20_6477A,0.08904067
1009,Sat 06 Aug 2022,R1_M25_4094A,0.22512418
1010,Sat 06 Aug 2022,R2_A2_8362A,0.1276952
1011,Sat 06 Aug 2022,R2_A2_8380A,0.10650885
1012,Sat 06 Aug 2022,R2_M2_8431J,0.053609446
1013,Sat 06 Aug 2022,R3_5889_1,0.061198324
1014,Sat 06 Aug 2022,R3_M20_6576A,0.0628351
1015,Sat 06 Aug 2022,R4_M2_8545A,0.10578264
1016,Sat 06 Aug 2022,R4_M2_8565A,0.08867404
1017,Sat 07 May 2022,R1_M20_6468A,0.07242656
1018,Sat 07 May 2022,R1_M20_6477A,0.11162543
1019,Sat 07 May 2022,R1_M25_4094A,0.092998624
1020,Sat 07 May 2022,R2_A2_8362A,0.066767275
1021,Sat 07 May 2022,R2_A2_8380A,0.08279696
1022,Sat 07 May 2022,R2_M2_8431J,0.043626547
1023,Sat 07 May 2022,R3_5889_1,0.034855165
1024,Sat 07 May 2022,R3_M20_6576A,0.15384197
1025,Sat 07 May 2022,R4_M2_8545A,0.04211226
1026,Sat 07 May 2022,R4_M2_8565A,0.053408712
1027,Sat 08 Jan 2022,R1_M20_6468A,0.08541271
1028,Sat 08 Jan 2022,R1_M20_6477A,0.09002453
1029,Sat 08 Jan 2022,R1_M25_4094A,0.13323045
1030,Sat 08 Jan 2022,R2_A2_8362A,0.064934164
1031,Sat 08 Jan 2022,R2_A2_8380A,0.08797532
1032,Sat 08 Jan 2022,R2_M2_8431J,0.060171455
1033,Sat 08 Jan 2022,R3_5889_1,0.041499965
1034,Sat 08 Jan 2022,R3_M20_6576A,0.07827729
1035,Sat 08 Jan 2022,R4_M2_8545A,0.068649545
1036,Sat 08 Jan 2022,R4_M2_8565A,0.05976802
1037,Sat 08 Oct 2022,R1_M20_6468A,0.12567335
1038,Sat 08 Oct 2022,R1_M20_6477A,0.118410945
1039,Sat 08 Oct 2022,R1_M25_4094A,0.12570524
1040,Sat 08 Oct 2022,R2_M2_8431J,0.041716844
1041,Sat 08 Oct 2022,R3_5889_1,0.065726995
1042,Sat 08 Oct 2022,R3_M20_6576A,0.085253775
1043,Sat 08 Oct 2022,R4_M2_8545A,0.045909137
1044,Sat 08 Oct 2022,R4_M2_8565A,0.04028672
1045,Sat 09 Apr 2022,R1_M20_6468A,0.07033461
1046,Sat 09 Apr 2022,R1_M20_6477A,0.082182944
1047,Sat 09 Apr 2022,R1_M25_4094A,0.23245525
1048,Sat 09 Apr 2022,R2_A2_8362A,0.10759491
1049,Sat 09 Apr 2022,R2_A2_8380A,0.09574914
1050,Sat 09 Apr 2022,R2_M2_8431J,0.03512767
1051,Sat 09 Apr 2022,R3_5889_1,0.048856355
1052,Sat 09 Apr 2022,R3_M20_6576A,0.048116803
1053,Sat 09 Apr 2022,R4_M2_8545A,0.058407128
1054,Sat 09 Apr 2022,R4_M2_8565A,0.0552963
1055,Sat 09 Jul 2022,R1_M20_6468A,0.09787661
1056,Sat 09 Jul 2022,R1_M20_6477A,0.1002543
1057,Sat 09 Jul 2022,R1_M25_4094A,0.24306244
1058,Sat 09 Jul 2022,R2_A2_8362A,0.06993812
1059,Sat 09 Jul 2022,R2_A2_8380A,0.07285923
1060,Sat 09 Jul 2022,R2_M2_8431J,0.056396633
1061,Sat 09 Jul 2022,R3_5889_1,0.04222454
1062,Sat 09 Jul 2022,R3_M20_6576A,0.20921758
1063,Sat 09 Jul 2022,R4_M2_8545A,0.047621667
1064,Sat 09 Jul 2022,R4_M2_8565A,0.043797404
1065,Sat 10 Dec 2022,R1_M20_6468A,0.07806605
1066,Sat 10 Dec 2022,R1_M20_6477A,0.09015316
1067,Sat 10 Dec 2022,R1_M25_4094A,0.2076621
1068,Sat 10 Dec 2022,R2_M2_8431J,0.07787709
1069,Sat 10 Dec 2022,R3_5889_1,0.03708928
1070,Sat 10 Dec 2022,R3_M20_6576A,0.067667425
1071,Sat 10 Dec 2022,R4_M2_8545A,0.08092402
1072,Sat 10 Dec 2022,R4_M2_8565A,0.08386922
1073,Sat 10 Sep 2022,R1_M20_6468A,0.09814437
1074,Sat 10 Sep 2022,R1_M20_6477A,0.09147987
1075,Sat 10 Sep 2022,R1_M25_4094A,0.10442704
1076,Sat 10 Sep 2022,R2_A2_8362A,0.08246571
1077,Sat 10 Sep 2022,R2_A2_8380A,0.07304633
1078,Sat 10 Sep 2022,R2_M2_8431J,0.046881407
1079,Sat 10 Sep 2022,R3_5889_1,0.03169717
1080,Sat 10 Sep 2022,R3_M20_6576A,0.06805581
1081,Sat 10 Sep 2022,R4_M2_8545A,0.06811014
1082,Sat 10 Sep 2022,R4_M2_8565A,0.055868953
1083,Sat 11 Jun 2022,R1_M20_6468A,0.06994453
1084,Sat 11 Jun 2022,R1_M20_6477A,0.070430756
1085,Sat 11 Jun 2022,R1_M25_4094A,0.26049504
1086,Sat 11 Jun 2022,R2_A2_8362A,0.10787332
1087,Sat 11 Jun 2022,R2_A2_8380A,0.09356624
1088,Sat 11 Jun 2022,R2_M2_8431J,0.034978643
1089,Sat 11 Jun 2022,R3_5889_1,0.027456328
1090,Sat 11 Jun 2022,R3_M20_6576A,0.07448599
1091,Sat 11 Jun 2022,R4_M2_8545A,0.090189606
1092,Sat 11 Jun 2022,R4_M2_8565A,0.06954244
1093,Sat 12 Feb 2022,R1_M20_6468A,0.07451692
1094,Sat 12 Feb 2022,R1_M20_6477A,0.07755032
1095,Sat 12 Feb 2022,R1_M25_4094A,0.14845985
1096,Sat 12 Feb 2022,R2_A2_8362A,0.091165155
1097,Sat 12 Feb 2022,R2_A2_8380A,0.094005555
1098,Sat 12 Feb 2022,R2_M2_8431J,0.07971656
1099,Sat 12 Feb 2022,R3_5889_1,0.030256703
1100,Sat 12 Feb 2022,R3_M20_6576A,0.08907783
1101,Sat 12 Feb 2022,R4_M2_8545A,0.08115885
1102,Sat 12 Feb 2022,R4_M2_8565A,0.06957725
1103,Sat 12 Mar 2022,R1_M20_6468A,0.085580885
1104,Sat 12 Mar 2022,R1_M20_6477A,0.057630777
1105,Sat 12 Mar 2022,R1_M25_4094A,0.11442506
1106,Sat 12 Mar 2022,R2_A2_8362A,0.19797516
1107,Sat 12 Mar 2022,R2_A2_8380A,0.17340988
1108,Sat 12 Mar 2022,R2_M2_8431J,0.06269801
1109,Sat 12 Mar 2022,R3_5889_1,0.029228032
1110,Sat 12 Mar 2022,R3_M20_6576A,0.06663066
1111,Sat 12 Mar 2022,R4_M2_8545A,0.16566584
1112,Sat 12 Mar 2022,R4_M2_8565A,0.1632115
1113,Sat 12 Nov 2022,R1_M20_6468A,0.073454976
1114,Sat 12 Nov 2022,R1_M25_4094A,0.134177
1115,Sat 12 Nov 2022,R3_5889_1,0.03190681
1116,Sat 12 Nov 2022,R3_M20_6576A,0.06873773
1117,Sat 12 Nov 2022,R4_M2_8545A,0.056739144
1118,Sat 13 Aug 2022,R1_M20_6468A,0.11418688
1119,Sat 13 Aug 2022,R1_M20_6477A,0.07443273
1120,Sat 13 Aug 2022,R1_M25_4094A,0.12722534
1121,Sat 13 Aug 2022,R2_A2_8362A,0.07954946
1122,Sat 13 Aug 2022,R2_A2_8380A,0.0991959
1123,Sat 13 Aug 2022,R2_M2_8431J,0.053733036
1124,Sat 13 Aug 2022,R3_5889_1,0.048421085
1125,Sat 13 Aug 2022,R3_M20_6576A,0.13781488
1126,Sat 13 Aug 2022,R4_M2_8545A,0.099521816
1127,Sat 13 Aug 2022,R4_M2_8565A,0.12249413
1128,Sat 14 May 2022,R1_M20_6468A,0.11790712
1129,Sat 14 May 2022,R1_M20_6477A,0.11713938
1130,Sat 14 May 2022,R1_M25_4094A,0.118683696
1131,Sat 14 May 2022,R2_A2_8362A,0.09997386
1132,Sat 14 May 2022,R2_A2_8380A,0.08770299
1133,Sat 14 May 2022,R2_M2_8431J,0.073151916
1134,Sat 14 May 2022,R3_5889_1,0.03054814
1135,Sat 14 May 2022,R3_M20_6576A,0.09001964
1136,Sat 14 May 2022,R4_M2_8545A,0.045764893
1137,Sat 14 May 2022,R4_M2_8565A,0.046749055
1138,Sat 15 Jan 2022,R1_M20_6468A,0.06104821
1139,Sat 15 Jan 2022,R1_M20_6477A,0.06307632
1140,Sat 15 Jan 2022,R1_M25_4094A,0.08585814
1141,Sat 15 Jan 2022,R2_A2_8362A,0.068145275
1142,Sat 15 Jan 2022,R2_A2_8380A,0.06407261
1143,Sat 15 Jan 2022,R2_M2_8431J,0.047822624
1144,Sat 15 Jan 2022,R3_5889_1,0.044357583
1145,Sat 15 Jan 2022,R3_M20_6576A,0.07405335
1146,Sat 15 Jan 2022,R4_M2_8545A,0.03824994
1147,Sat 15 Jan 2022,R4_M2_8565A,0.04364264
1148,Sat 15 Oct 2022,R3_5889_1,0.024667658
1149,Sat 16 Apr 2022,R1_M20_6468A,0.0926519
1150,Sat 16 Apr 2022,R1_M20_6477A,0.114408255
1151,Sat 16 Apr 2022,R1_M25_4094A,0.20457342
1152,Sat 16 Apr 2022,R2_A2_8362A,0.15117663
1153,Sat 16 Apr 2022,R2_A2_8380A,0.14876372
1154,Sat 16 Apr 2022,R2_M2_8431J,0.044635743
1155,Sat 16 Apr 2022,R3_5889_1,0.031848952
1156,Sat 16 Apr 2022,R3_M20_6576A,0.07547265
1157,Sat 16 Apr 2022,R4_M2_8545A,0.06654239
1158,Sat 16 Apr 2022,R4_M2_8565A,0.08151612
1159,Sat 16 Jul 2022,R1_M20_6468A,0.119357884
1160,Sat 16 Jul 2022,R1_M20_6477A,0.11556578
1161,Sat 16 Jul 2022,R1_M25_4094A,0.08396584
1162,Sat 16 Jul 2022,R2_A2_8362A,0.16330785
1163,Sat 16 Jul 2022,R2_A2_8380A,0.12421155
1164,Sat 16 Jul 2022,R2_M2_8431J,0.053828478
1165,Sat 16 Jul 2022,R3_5889_1,0.044420104
1166,Sat 16 Jul 2022,R3_M20_6576A,0.110955745
1167,Sat 16 Jul 2022,R4_M2_8545A,0.08174014
1168,Sat 16 Jul 2022,R4_M2_8565A,0.07723349
1169,Sat 17 Dec 2022,R1_M20_6468A,0.11185509
1170,Sat 17 Dec 2022,R1_M20_6477A,0.14906609
1171,Sat 17 Dec 2022,R1_M25_4094A,0.26490295
1172,Sat 17 Dec 2022,R2_M2_8431J,0.036159992
1173,Sat 17 Dec 2022,R3_5889_1,0.05389245
1174,Sat 17 Dec 2022,R3_M20_6576A,0.10562572
1175,Sat 17 Dec 2022,R4_M2_8545A,0.05594933
1176,Sat 17 Dec 2022,R4_M2_8565A,0.052030355
1177,Sat 17 Sep 2022,R1_M20_6468A,0.10280451
1178,Sat 17 Sep 2022,R1_M20_6477A,0.11144468
1179,Sat 17 Sep 2022,R1_M25_4094A,0.28091326
1180,Sat 17 Sep 2022,R2_M2_8431J,0.03750193
1181,Sat 17 Sep 2022,R3_5889_1,0.046352908
1182,Sat 17 Sep 2022,R3_M20_6576A,0.058357537
1183,Sat 17 Sep 2022,R4_M2_8545A,0.04677327
1184,Sat 17 Sep 2022,R4_M2_8565A,0.038895488
1185,Sat 18 Jun 2022,R1_M20_6468A,0.08296633
1186,Sat 18 Jun 2022,R1_M20_6477A,0.07903075
1187,Sat 18 Jun 2022,R2_A2_8362A,0.17840552
1188,Sat 18 Jun 2022,R2_A2_8380A,0.15767223
1189,Sat 18 Jun 2022,R2_M2_8431J,0.04944679
1190,Sat 18 Jun 2022,R3_5889_1,0.0321673
1191,Sat 18 Jun 2022,R3_M20_6576A,0.1123136
1192,Sat 18 Jun 2022,R4_M2_8545A,0.06239429
1193,Sat 18 Jun 2022,R4_M2_8565A,0.054952636
1194,Sat 19 Feb 2022,R1_M20_6468A,0.10630044
1195,Sat 19 Feb 2022,R1_M25_4094A,0.09373832
1196,Sat 19 Feb 2022,R2_A2_8362A,0.0845716
1197,Sat 19 Feb 2022,R2_A2_8380A,0.08706978
1198,Sat 19 Feb 2022,R3_5889_1,0.13565673
1199,Sat 19 Feb 2022,R3_M20_6576A,0.08848217
1200,Sat 19 Feb 2022,R4_M2_8545A,0.077318996
1201,Sat 19 Feb 2022,R4_M2_8565A,0.08711013
1202,Sat 19 Mar 2022,R1_M20_6468A,0.109725624
1203,Sat 19 Mar 2022,R1_M20_6477A,0.08859357
1204,Sat 19 Mar 2022,R1_M25_4094A,0.11128873
1205,Sat 19 Mar 2022,R2_A2_8362A,0.069803536
1206,Sat 19 Mar 2022,R2_A2_8380A,0.07752603
1207,Sat 19 Mar 2022,R2_M2_8431J,0.03926243
1208,Sat 19 Mar 2022,R3_5889_1,0.03492768
1209,Sat 19 Mar 2022,R3_M20_6576A,0.07249093
1210,Sat 19 Mar 2022,R4_M2_8545A,0.047807187
1211,Sat 19 Mar 2022,R4_M2_8565A,0.04615718
1212,Sat 19 Nov 2022,R1_M20_6468A,0.072262466
1213,Sat 19 Nov 2022,R1_M20_6477A,0.080458015
1214,Sat 19 Nov 2022,R1_M25_4094A,0.09830642
1215,Sat 19 Nov 2022,R3_5889_1,0.02315402
1216,Sat 19 Nov 2022,R3_M20_6576A,0.111756295
1217,Sat 19 Nov 2022,R4_M2_8545A,0.045837536
1218,Sat 20 Aug 2022,R1_M20_6468A,0.06503609
1219,Sat 20 Aug 2022,R1_M20_6477A,0.08342689
1220,Sat 20 Aug 2022,R1_M25_4094A,0.11868626
1221,Sat 20 Aug 2022,R2_A2_8362A,0.086221874
1222,Sat 20 Aug 2022,R2_A2_8380A,0.06393039
1223,Sat 20 Aug 2022,R2_M2_8431J,0.06136881
1224,Sat 20 Aug 2022,R3_5889_1,0.03381782
1225,Sat 20 Aug 2022,R3_M20_6576A,0.100661874
1226,Sat 20 Aug 2022,R4_M2_8545A,0.08001583
1227,Sat 20 Aug 2022,R4_M2_8565A,0.082918935
1228,Sat 21 May 2022,R1_M20_6468A,0.07655901
1229,Sat 21 May 2022,R1_M20_6477A,0.06414577
1230,Sat 21 May 2022,R1_M25_4094A,0.13538498
1231,Sat 21 May 2022,R2_A2_8362A,0.100094676
1232,Sat 21 May 2022,R2_A2_8380A,0.13621622
1233,Sat 21 May 2022,R2_M2_8431J,0.036844656
1234,Sat 21 May 2022,R3_5889_1,0.045864403
1235,Sat 21 May 2022,R3_M20_6576A,0.15433654
1236,Sat 21 May 2022,R4_M2_8545A,0.05771494
1237,Sat 21 May 2022,R4_M2_8565A,0.051151782
1238,Sat 22 Jan 2022,R1_M20_6468A,0.16580811
1239,Sat 22 Jan 2022,R1_M20_6477A,0.29766852
1240,Sat 22 Jan 2022,R1_M25_4094A,0.06347704
1241,Sat 22 Jan 2022,R2_A2_8362A,0.090331554
1242,Sat 22 Jan 2022,R2_A2_8380A,0.06881708
1243,Sat 22 Jan 2022,R2_M2_8431J,0.04522118
1244,Sat 22 Jan 2022,R3_5889_1,0.035973877
1245,Sat 22 Jan 2022,R3_M20_6576A,0.12188783
1246,Sat 22 Jan 2022,R4_M2_8545A,0.04337883
1247,Sat 22 Jan 2022,R4_M2_8565A,0.044703364
1248,Sat 22 Oct 2022,R1_M20_6468A,0.09372738
1249,Sat 22 Oct 2022,R1_M20_6477A,0.08622372
1250,Sat 22 Oct 2022,R2_M2_8431J,0.062233493
1251,Sat 22 Oct 2022,R3_5889_1,0.041900635
1252,Sat 22 Oct 2022,R3_M20_6576A,0.09928465
1253,Sat 22 Oct 2022,R4_M2_8545A,0.07055101
1254,Sat 23 Apr 2022,R1_M20_6468A,0.071344405
1255,Sat 23 Apr 2022,R1_M20_6477A,0.068835914
1256,Sat 23 Apr 2022,R1_M25_4094A,0.1569823
1257,Sat 23 Apr 2022,R2_A2_8362A,0.18921846
1258,Sat 23 Apr 2022,R2_A2_8380A,0.16340244
1259,Sat 23 Apr 2022,R2_M2_8431J,0.05307363
1260,Sat 23 Apr 2022,R3_5889_1,0.041612342
1261,Sat 23 Apr 2022,R3_M20_6576A,0.083355844
1262,Sat 23 Apr 2022,R4_M2_8545A,0.06374273
1263,Sat 23 Apr 2022,R4_M2_8565A,0.05686277
1264,Sat 23 Jul 2022,R1_M20_6468A,0.10692215
1265,Sat 23 Jul 2022,R1_M20_6477A,0.108905256
1266,Sat 23 Jul 2022,R1_M25_4094A,0.22996086
1267,Sat 23 Jul 2022,R2_A2_8362A,0.10024303
1268,Sat 23 Jul 2022,R2_A2_8380A,0.09864473
1269,Sat 23 Jul 2022,R2_M2_8431J,0.14974493
1270,Sat 23 Jul 2022,R3_5889_1,0.061718777
1271,Sat 23 Jul 2022,R3_M20_6576A,0.14339197
1272,Sat 23 Jul 2022,R4_M2_8545A,0.1850838
1273,Sat 23 Jul 2022,R4_M2_8565A,0.14979765
1274,Sat 24 Dec 2022,R1_M20_6468A,0.089514226
1275,Sat 24 Dec 2022,R1_M20_6477A,0.10117787
1276,Sat 24 Dec 2022,R1_M25_4094A,0.12511784
1277,Sat 24 Dec 2022,R2_M2_8431J,0.04323046
1278,Sat 24 Dec 2022,R3_5889_1,0.028220028
1279,Sat 24 Dec 2022,R3_M20_6576A,0.068332225
1280,Sat 24 Dec 2022,R4_M2_8545A,0.05182804
1281,Sat 24 Dec 2022,R4_M2_8565A,0.04487203
1282,Sat 24 Sep 2022,R1_M20_6468A,0.08729118
1283,Sat 24 Sep 2022,R1_M20_6477A,0.08307782
1284,Sat 24 Sep 2022,R1_M25_4094A,0.18168128
1285,Sat 24 Sep 2022,R2_M2_8431J,0.10568476
1286,Sat 24 Sep 2022,R3_5889_1,0.082417235
1287,Sat 24 Sep 2022,R3_M20_6576A,0.06969881
1288,Sat 24 Sep 2022,R4_M2_8545A,0.066951305
1289,Sat 24 Sep 2022,R4_M2_8565A,0.08149314
1290,Sat 25 Jun 2022,R1_M20_6468A,0.083098054
1291,Sat 25 Jun 2022,R1_M20_6477A,0.09913832
1292,Sat 25 Jun 2022,R1_M25_4094A,0.10865593
1293,Sat 25 Jun 2022,R2_A2_8362A,0.108802855
1294,Sat 25 Jun 2022,R2_A2_8380A,0.12372804
1295,Sat 25 Jun 2022,R2_M2_8431J,0.03957501
1296,Sat 25 Jun 2022,R3_5889_1,0.023931816
1297,Sat 25 Jun 2022,R3_M20_6576A,0.17454535
1298,Sat 25 Jun 2022,R4_M2_8545A,0.081048876
1299,Sat 25 Jun 2022,R4_M2_8565A,0.07691795
1300,Sat 26 Feb 2022,R1_M20_6468A,0.07026729
1301,Sat 26 Feb 2022,R1_M20_6477A,0.057717845
1302,Sat 26 Feb 2022,R1_M25_4094A,0.23215622
1303,Sat 26 Feb 2022,R2_A2_8362A,0.12692106
1304,Sat 26 Feb 2022,R2_A2_8380A,0.1224511
1305,Sat 26 Feb 2022,R2_M2_8431J,0.042884737
1306,Sat 26 Feb 2022,R3_5889_1,0.034350634
1307,Sat 26 Feb 2022,R3_M20_6576A,0.059366465
1308,Sat 26 Feb 2022,R4_M2_8545A,0.057393253
1309,Sat 26 Feb 2022,R4_M2_8565A,0.049823344
1310,Sat 26 Mar 2022,R1_M20_6468A,0.09032211
1311,Sat 26 Mar 2022,R1_M20_6477A,0.082472205
1312,Sat 26 Mar 2022,R1_M25_4094A,0.10965809
1313,Sat 26 Mar 2022,R2_A2_8362A,0.18817621
1314,Sat 26 Mar 2022,R2_A2_8380A,0.17558137
1315,Sat 26 Mar 2022,R2_M2_8431J,0.046932697
1316,Sat 26 Mar 2022,R3_5889_1,0.030257724
1317,Sat 26 Mar 2022,R3_M20_6576A,0.065345496
1318,Sat 26 Mar 2022,R4_M2_8545A,0.070453525
1319,Sat 26 Mar 2022,R4_M2_8565A,0.06919423
1320,Sat 26 Nov 2022,R1_M20_6468A,0.12955804
1321,Sat 26 Nov 2022,R1_M20_6477A,0.1380861
1322,Sat 26 Nov 2022,R1_M25_4094A,0.076945245
1323,Sat 26 Nov 2022,R3_5889_1,0.022810534
1324,Sat 26 Nov 2022,R3_M20_6576A,0.098649934
1325,Sat 26 Nov 2022,R4_M2_8545A,0.052694052
1326,Sat 26 Nov 2022,R4_M2_8565A,0.046958685
1327,Sat 27 Aug 2022,R1_M20_6468A,0.054804265
1328,Sat 27 Aug 2022,R1_M20_6477A,0.075681925
1329,Sat 27 Aug 2022,R1_M25_4094A,0.105265856
1330,Sat 27 Aug 2022,R2_A2_8362A,0.123559654
1331,Sat 27 Aug 2022,R2_A2_8380A,0.12895787
1332,Sat 27 Aug 2022,R2_M2_8431J,0.06874111
1333,Sat 27 Aug 2022,R3_5889_1,0.02842465
1334,Sat 27 Aug 2022,R3_M20_6576A,0.050825596
1335,Sat 27 Aug 2022,R4_M2_8545A,0.07335751
1336,Sat 27 Aug 2022,R4_M2_8565A,0.076115176
1337,Sat 28 May 2022,R1_M20_6468A,0.15191609
1338,Sat 28 May 2022,R1_M20_6477A,0.11115414
1339,Sat 28 May 2022,R1_M25_4094A,0.07149941
1340,Sat 28 May 2022,R2_A2_8362A,0.08898997
1341,Sat 28 May 2022,R2_A2_8380A,0.083600044
1342,Sat 28 May 2022,R2_M2_8431J,0.0625512
1343,Sat 28 May 2022,R3_5889_1,0.2872337
1344,Sat 28 May 2022,R3_M20_6576A,0.11626005
1345,Sat 28 May 2022,R4_M2_8545A,0.2727035
1346,Sat 28 May 2022,R4_M2_8565A,0.23787634
1347,Sat 29 Jan 2022,R1_M20_6468A,0.11539453
1348,Sat 29 Jan 2022,R1_M20_6477A,0.11004645
1349,Sat 29 Jan 2022,R1_M25_4094A,0.20295471
1350,Sat 29 Jan 2022,R2_A2_8362A,0.0712862
1351,Sat 29 Jan 2022,R2_A2_8380A,0.07911235
1352,Sat 29 Jan 2022,R2_M2_8431J,0.059212588
1353,Sat 29 Jan 2022,R3_5889_1,0.041793615
1354,Sat 29 Jan 2022,R3_M20_6576A,0.0543198
1355,Sat 29 Jan 2022,R4_M2_8545A,0.055001795
1356,Sat 29 Jan 2022,R4_M2_8565A,0.062078685
